2017.08.09,00:00,1.29873,1.29936,1.29676,1.29800,8138
2017.08.09,04:00,1.29800,1.29904,1.29744,1.29839,10651
2017.08.09,08:00,1.29840,1.30274,1.29789,1.30001,22224
2017.08.09,12:00,1.30001,1.30190,1.29787,1.29954,21866
2017.08.09,16:00,1.29954,1.30083,1.29696,1.29917,23840
2017.08.09,20:00,1.29918,1.30105,1.29860,1.30017,9617
2017.08.10,00:00,1.29991,1.30125,1.29979,1.30091,7797
2017.08.10,04:00,1.30092,1.30145,1.29891,1.29891,11329
2017.08.10,08:00,1.29891,1.29895,1.29506,1.29864,19234
2017.08.10,12:00,1.29865,1.30101,1.29759,1.30090,22175
2017.08.10,16:00,1.30089,1.30127,1.29699,1.29768,27636
2017.08.10,20:00,1.29767,1.29846,1.29704,1.29751,14550
2017.08.11,00:00,1.29735,1.29844,1.29720,1.29823,6495
2017.08.11,04:00,1.29823,1.29985,1.29738,1.29888,10180
2017.08.11,08:00,1.29888,1.29921,1.29673,1.29707,16729
2017.08.11,12:00,1.29706,1.30080,1.29505,1.29639,22750
2017.08.11,16:00,1.29640,1.30206,1.29385,1.30131,28346
2017.08.11,20:00,1.30131,1.30297,1.30057,1.30079,14603
2017.08.14,00:00,1.30007,1.30126,1.29967,1.30008,7043
2017.08.14,04:00,1.30009,1.30212,1.29999,1.30063,8723
2017.08.14,08:00,1.30063,1.30173,1.29759,1.29761,17792
2017.08.14,12:00,1.29761,1.29830,1.29624,1.29772,19392
2017.08.14,16:00,1.29772,1.29894,1.29557,1.29809,21690
2017.08.14,20:00,1.29808,1.29813,1.29570,1.29624,11405
2017.08.15,00:00,1.29613,1.29684,1.29531,1.29639,8966
2017.08.15,04:00,1.29639,1.29692,1.29601,1.29626,8958
2017.08.15,08:00,1.29625,1.29693,1.29089,1.29191,21439
2017.08.15,12:00,1.29191,1.29258,1.28458,1.28503,26804
2017.08.15,16:00,1.28501,1.28770,1.28454,1.28651,22020
2017.08.15,20:00,1.28651,1.28745,1.28606,1.28677,9469
2017.08.16,00:00,1.28665,1.28700,1.28604,1.28629,7768
2017.08.16,04:00,1.28629,1.28733,1.28589,1.28710,9605
2017.08.16,08:00,1.28711,1.29009,1.28408,1.28884,27032
2017.08.16,12:00,1.28884,1.29022,1.28591,1.28621,25190
2017.08.16,16:00,1.28620,1.28740,1.28417,1.28465,24006
2017.08.16,20:00,1.28465,1.28930,1.28462,1.28890,24227
2017.08.17,00:00,1.28887,1.28933,1.28819,1.28849,8069
2017.08.17,04:00,1.28851,1.29078,1.28840,1.29059,15144
2017.08.17,08:00,1.29061,1.29082,1.28794,1.28864,26230
2017.08.17,12:00,1.28868,1.28936,1.28518,1.28778,35577
2017.08.17,16:00,1.28778,1.28982,1.28726,1.28764,32478
2017.08.17,20:00,1.28766,1.28827,1.28628,1.28658,19530
2017.08.18,00:00,1.28653,1.28738,1.28622,1.28703,11127
2017.08.18,04:00,1.28703,1.28922,1.28657,1.28915,8585
2017.08.18,08:00,1.28915,1.29171,1.28804,1.29058,22998
2017.08.18,12:00,1.29058,1.29146,1.28716,1.28864,29095
2017.08.18,16:00,1.28868,1.28932,1.28306,1.28612,41586
2017.08.18,20:00,1.28609,1.28850,1.28556,1.28726,17206
2017.08.21,00:00,1.28708,1.28809,1.28541,1.28680,7544
2017.08.21,04:00,1.28680,1.28799,1.28638,1.28752,7667
2017.08.21,08:00,1.28754,1.28764,1.28495,1.28743,16888
2017.08.21,12:00,1.28742,1.28984,1.28678,1.28919,20047
2017.08.21,16:00,1.28919,1.29157,1.28808,1.29077,25518
2017.08.21,20:00,1.29080,1.29129,1.28929,1.28978,12056
2017.08.22,00:00,1.28964,1.29016,1.28927,1.28997,5678
2017.08.22,04:00,1.28997,1.29080,1.28810,1.28818,8916
2017.08.22,08:00,1.28819,1.28893,1.28414,1.28490,20544
2017.08.22,12:00,1.28490,1.28496,1.28105,1.28204,26385
2017.08.22,16:00,1.28205,1.28448,1.28100,1.28394,24012
2017.08.22,20:00,1.28393,1.28394,1.28145,1.28223,11064
2017.08.23,00:00,1.28221,1.28254,1.28066,1.28121,7508
2017.08.23,04:00,1.28120,1.28258,1.28069,1.28141,13299
2017.08.23,08:00,1.28142,1.28324,1.27909,1.27992,24665
2017.08.23,12:00,1.27992,1.28188,1.27903,1.27988,27875
2017.08.23,16:00,1.27988,1.28022,1.27788,1.27890,29800
2017.08.23,20:00,1.27889,1.28058,1.27886,1.27971,19346
2017.08.24,00:00,1.27971,1.28055,1.27894,1.27894,7877
2017.08.24,04:00,1.27893,1.27929,1.27772,1.27855,12872
2017.08.24,08:00,1.27856,1.28157,1.27733,1.28120,22983
2017.08.24,12:00,1.28119,1.28362,1.28054,1.28278,26590
2017.08.24,16:00,1.28277,1.28316,1.27899,1.27939,28557
2017.08.24,20:00,1.27941,1.28052,1.27927,1.27990,13421
2017.08.25,00:00,1.27985,1.28080,1.27930,1.28048,25386
2017.08.25,04:00,1.28049,1.28100,1.28011,1.28087,11066
2017.08.25,08:00,1.28087,1.28171,1.27935,1.28117,17759
2017.08.25,12:00,1.28117,1.28392,1.28117,1.28280,26049
2017.08.25,16:00,1.28281,1.28863,1.28118,1.28827,36260
2017.08.25,20:00,1.28826,1.28881,1.28667,1.28763,23433
2017.08.28,00:00,1.29138,1.29223,1.28883,1.28918,14204
2017.08.28,04:00,1.28918,1.28918,1.28765,1.28779,11808
2017.08.28,08:00,1.28778,1.29093,1.28726,1.29038,22148
2017.08.28,12:00,1.29039,1.29223,1.28947,1.29118,24273
2017.08.28,16:00,1.29119,1.29338,1.29061,1.29320,25479
2017.08.28,20:00,1.29319,1.29420,1.29249,1.29319,16161
2017.08.29,00:00,1.29310,1.29358,1.29200,1.29303,20364
2017.08.29,04:00,1.29303,1.29452,1.29282,1.29434,14515
2017.08.29,08:00,1.29434,1.29778,1.29403,1.29597,34382
2017.08.29,12:00,1.29597,1.29719,1.29445,1.29532,31574
2017.08.29,16:00,1.29532,1.29542,1.29240,1.29265,32752
2017.08.29,20:00,1.29264,1.29317,1.29142,1.29169,21213
2017.08.30,00:00,1.29120,1.29278,1.29120,1.29245,9791
2017.08.30,04:00,1.29244,1.29370,1.29171,1.29291,13387
2017.08.30,08:00,1.29291,1.29316,1.28953,1.29144,29702
2017.08.30,12:00,1.29144,1.29329,1.28777,1.28971,31988
2017.08.30,16:00,1.28970,1.29373,1.28970,1.29311,33481
2017.08.30,20:00,1.29310,1.29342,1.29168,1.29226,20603
2017.08.31,00:00,1.29202,1.29260,1.29130,1.29201,10807
2017.08.31,04:00,1.29200,1.29295,1.29046,1.29255,17735
2017.08.31,08:00,1.29255,1.29274,1.28876,1.28920,27100
2017.08.31,12:00,1.28923,1.28967,1.28521,1.28746,33821
2017.08.31,16:00,1.28744,1.28936,1.28621,1.28935,35803
2017.08.31,20:00,1.28934,1.29341,1.28894,1.29279,19163
2017.09.01,00:00,1.29168,1.29451,1.29106,1.29433,10862
2017.09.01,04:00,1.29434,1.29461,1.29206,1.29231,13520
2017.09.01,08:00,1.29231,1.29327,1.29043,1.29238,21511
2017.09.01,12:00,1.29236,1.29943,1.29127,1.29745,35160
2017.09.01,16:00,1.29743,1.29905,1.29403,1.29545,40305
2017.09.01,20:00,1.29544,1.29583,1.29484,1.29519,16893
2017.09.04,00:00,1.29588,1.29653,1.29460,1.29601,11667
2017.09.04,04:00,1.29603,1.29639,1.29507,1.29509,10638
2017.09.04,08:00,1.29509,1.29584,1.29286,1.29351,23591
2017.09.04,12:00,1.29352,1.29639,1.29340,1.29540,21445
2017.09.04,16:00,1.29537,1.29603,1.29120,1.29183,20446
2017.09.04,20:00,1.29185,1.29315,1.29177,1.29237,20198
2017.09.05,00:00,1.29231,1.29337,1.29173,1.29235,11276
2017.09.05,04:00,1.29232,1.29386,1.29189,1.29322,22386
2017.09.05,08:00,1.29321,1.29377,1.29083,1.29255,28491
2017.09.05,12:00,1.29255,1.29806,1.29192,1.29806,28420
2017.09.05,16:00,1.29805,1.30319,1.29777,1.30169,34976
2017.09.05,20:00,1.30171,1.30418,1.30010,1.30307,22545
2017.09.06,00:00,1.30305,1.30432,1.30302,1.30355,13230
2017.09.06,04:00,1.30353,1.30399,1.30263,1.30310,15901
2017.09.06,08:00,1.30310,1.30474,1.30177,1.30417,23126
2017.09.06,12:00,1.30417,1.30547,1.30234,1.30487,30425
2017.09.06,16:00,1.30487,1.30815,1.30393,1.30475,36141
2017.09.06,20:00,1.30479,1.30516,1.30341,1.30405,21420
2017.09.07,00:00,1.30394,1.30591,1.30390,1.30445,13201
2017.09.07,04:00,1.30436,1.30498,1.30411,1.30443,16832
2017.09.07,08:00,1.30443,1.30699,1.30319,1.30687,26408
2017.09.07,12:00,1.30689,1.31038,1.30563,1.30998,36940
2017.09.07,16:00,1.30999,1.31151,1.30639,1.30699,43517
2017.09.07,20:00,1.30699,1.31062,1.30617,1.31006,25613
2017.09.08,00:00,1.30963,1.31099,1.30932,1.31044,11159
2017.09.08,04:00,1.31044,1.31377,1.30999,1.31330,27371
2017.09.08,08:00,1.31329,1.31491,1.31230,1.31394,44270
2017.09.08,12:00,1.31394,1.32233,1.31383,1.31993,35906
2017.09.08,16:00,1.31993,1.32157,1.31799,1.31860,34488
2017.09.08,20:00,1.31860,1.32096,1.31860,1.31928,18663
2017.09.11,00:00,1.31820,1.31976,1.31790,1.31826,11262
2017.09.11,04:00,1.31828,1.31877,1.31675,1.31712,14483
2017.09.11,08:00,1.31712,1.31988,1.31671,1.31923,25192
2017.09.11,12:00,1.31923,1.32217,1.31814,1.31952,25648
2017.09.11,16:00,1.31950,1.32032,1.31660,1.31776,26330
2017.09.11,20:00,1.31777,1.31801,1.31602,1.31616,18001
2017.09.12,00:00,1.31613,1.31767,1.31598,1.31626,10953
2017.09.12,04:00,1.31627,1.31812,1.31620,1.31744,14049
2017.09.12,08:00,1.31744,1.32725,1.31695,1.32671,27576
2017.09.12,12:00,1.32672,1.32876,1.32479,1.32546,30022
2017.09.12,16:00,1.32547,1.32837,1.32273,1.32733,32559
2017.09.12,20:00,1.32734,1.32975,1.32657,1.32805,17570
2017.09.13,00:00,1.32804,1.32968,1.32741,1.32834,17153
2017.09.13,04:00,1.32834,1.33138,1.32834,1.33066,16350
2017.09.13,08:00,1.33066,1.33281,1.32671,1.32756,26665
2017.09.13,12:00,1.32758,1.32887,1.32519,1.32690,25551
2017.09.13,16:00,1.32688,1.32700,1.32012,1.32015,33537
2017.09.13,20:00,1.32015,1.32116,1.31833,1.32071,17878
2017.09.14,00:00,1.32064,1.32155,1.32021,1.32053,11712
2017.09.14,04:00,1.32053,1.32116,1.31985,1.32022,15609
2017.09.14,08:00,1.32021,1.32241,1.31975,1.32005,25600
2017.09.14,12:00,1.33160,1.33709,1.33110,1.33660,6765
2017.09.14,16:00,1.33662,1.34034,1.33434,1.33864,35934
2017.09.14,20:00,1.33864,1.34048,1.33863,1.33931,20181
2017.09.15,00:00,1.33939,1.34029,1.33798,1.33830,18794
2017.09.15,04:00,1.33830,1.34016,1.33823,1.34013,17048
2017.09.15,08:00,1.34013,1.35328,1.33960,1.35303,31538
2017.09.15,12:00,1.35302,1.36157,1.35227,1.35774,48498
2017.09.15,16:00,1.35775,1.36085,1.35621,1.35704,33347
2017.09.15,20:00,1.35708,1.35997,1.35627,1.35875,18414
2017.09.18,00:00,1.35539,1.35896,1.35539,1.35785,9954
2017.09.18,04:00,1.35786,1.36023,1.35768,1.35893,15322
2017.09.18,08:00,1.35893,1.36180,1.35370,1.35636,28588
2017.09.18,12:00,1.35635,1.35699,1.35321,1.35520,30124
2017.09.18,16:00,1.35520,1.35689,1.34642,1.34836,34654
2017.09.18,20:00,1.34835,1.35017,1.34739,1.34966,20750
2017.09.19,00:00,1.34907,1.35227,1.34907,1.35187,15041
2017.09.19,04:00,1.35187,1.35379,1.35087,1.35321,17008
2017.09.19,08:00,1.35320,1.35508,1.34677,1.34751,32992
2017.09.19,12:00,1.34751,1.35362,1.34729,1.35280,32921
2017.09.19,16:00,1.35279,1.35293,1.34734,1.34881,31643
2017.09.19,20:00,1.34880,1.35317,1.34847,1.35101,18481
2017.09.20,00:00,1.34941,1.35243,1.34911,1.35107,14920
2017.09.20,04:00,1.35108,1.35302,1.35078,1.35108,21481
2017.09.20,08:00,1.35108,1.36069,1.35085,1.35644,29530
2017.09.20,12:00,1.35644,1.35751,1.35150,1.35326,28224
2017.09.20,16:00,1.35326,1.35897,1.35282,1.35816,29697
2017.09.20,20:00,1.35822,1.36568,1.34513,1.34927,50507
2017.09.21,00:00,1.34918,1.35067,1.34831,1.34896,20430
2017.09.21,04:00,1.34896,1.34968,1.34720,1.34870,20291
2017.09.21,08:00,1.34869,1.35133,1.34802,1.34900,31522
2017.09.21,12:00,1.34900,1.35075,1.34700,1.35012,28652
2017.09.21,16:00,1.35015,1.35815,1.34944,1.35730,34758
2017.09.21,20:00,1.35726,1.35858,1.35710,1.35813,15334
2017.09.22,00:00,1.35746,1.35824,1.35660,1.35723,12209
2017.09.22,04:00,1.35721,1.35855,1.35714,1.35805,15767
2017.09.22,08:00,1.35798,1.35954,1.35614,1.35676,27933
